cellId,utteranceId,contextId,group,sampleIndex,intent,productId,optionId,quantity,case,scopedToPrevious,hasCategorySignal,scopeFree,categoryLegs,categoryLegInjected,categoryLegsEchoPrior,resolvedCategoryAction,resolvedProductId,screenResolverFired,screenResolutionReason,latencyMs
screen-003|screenFive,screen-003,screenFive,screen,5,cart_add,3103,,1,1,False,False,,,False,False,carry,3103,True,ordinal,1738
screen-003|screenFive,screen-003,screenFive,screen,6,cart_add,2003,,1,1,False,False,,,False,False,carry,3103,True,ordinal,2189
screen-003|screenFive,screen-003,screenFive,screen,7,cart_add,3103,,3,1,False,False,,,False,False,carry,3103,True,ordinal,1628
screen-004|screenNine,screen-004,screenNine,screen,0,cart_add,3102,,1,1,False,False,,,False,False,carry,3108,True,coordinate,2299
screen-004|screenNine,screen-004,screenNine,screen,1,cart_add,3102,,2,1,False,False,,,False,False,carry,3108,True,coordinate,1617
screen-004|screenNine,screen-004,screenNine,screen,2,cart_add,3102,,1,1,True,False,,,False,False,carry,3108,True,coordinate,1520
screen-004|screenNine,screen-004,screenNine,screen,3,cart_add,3102,,2,1,False,False,,,False,False,carry,3108,True,coordinate,1943
screen-004|screenNine,screen-004,screenNine,screen,4,cart_add,,,1,1,False,False,,,False,False,carry,3108,True,coordinate,1924
screen-004|screenNine,screen-004,screenNine,screen,5,cart_add,3102,,1,1,False,False,,,False,False,carry,3108,True,coordinate,2066
screen-004|screenNine,screen-004,screenNine,screen,6,cart_add,3102,,2,1,False,False,,,False,False,carry,3108,True,coordinate,1869
screen-004|screenNine,screen-004,screenNine,screen,7,cart_add,3102,,1,1,False,False,,,False,False,carry,3108,True,coordinate,2175
screen-005|screenNamed,screen-005,screenNamed,screen,0,cart_add,3104,,1,2,False,False,,,False,False,carry,3104,False,,2797
screen-005|screenNamed,screen-005,screenNamed,screen,1,cart_add,3110,,1,1,False,False,,,False,False,carry,3110,False,,2073
screen-005|screenNamed,screen-005,screenNamed,screen,2,cart_add,3110,,1,2,False,False,,,False,False,carry,3110,False,,1711
screen-005|screenNamed,screen-005,screenNamed,screen,3,cart_add,3110,,1,1,False,False,,,False,False,carry,3110,False,,1522
screen-005|screenNamed,screen-005,screenNamed,screen,4,cart_add,3110,,1,2,False,False,,,False,False,carry,3110,False,,1892
screen-005|screenNamed,screen-005,screenNamed,screen,5,cart_add,3110,,1,2,False,False,,,False,False,carry,3110,False,,1999
screen-005|screenNamed,screen-005,screenNamed,screen,6,cart_add,3110,,1,1,False,False,,,False,False,carry,3110,False,,1698
screen-005|screenNamed,screen-005,screenNamed,screen,7,cart_add,3110,,1,2,False,False,,,False,False,carry,3110,False,,1675
screen-006|screenTriple,screen-006,screenTriple,screen,0,cart_add,3101,,1,2,False,False,,,False,False,carry,,True,unknown_product_id_spoken,3067
screen-006|screenTriple,screen-006,screenTriple,screen,1,cart_add,3101,,1,1,False,False,,,False,False,carry,,True,unknown_product_id_spoken,1546
screen-006|screenTriple,screen-006,screenTriple,screen,2,cart_add,3101,,1,2,False,False,,,False,False,carry,,True,unknown_product_id_spoken,2255
screen-006|screenTriple,screen-006,screenTriple,screen,3,cart_add,3101,,1,2,False,False,,,False,False,carry,,True,unknown_product_id_spoken,1852
screen-006|screenTriple,screen-006,screenTriple,screen,4,cart_add,3101,,1,1,False,False,,,False,False,carry,,True,unknown_product_id_spoken,1773
screen-006|screenTriple,screen-006,screenTriple,screen,5,cart_add,3101,,1,2,False,False,,,False,False,carry,,True,unknown_product_id_spoken,1741
screen-006|screenTriple,screen-006,screenTriple,screen,6,cart_add,2001,,1,2,False,False,,,False,False,carry,,True,unknown_product_id_spoken,1905
screen-006|screenTriple,screen-006,screenTriple,screen,7,cart_add,3101,,1,2,False,False,,,False,False,carry,,True,unknown_product_id_spoken,2618
switch-001|pendingCart,switch-001,pendingCart,switch,0,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,1733
switch-001|pendingCart,switch-001,pendingCart,switch,1,cart_add,104,1002,1,2,False,True,,|무선 블루투스 이어폰,False,False,replace,104,False,,1717
switch-001|pendingCart,switch-001,pendingCart,switch,2,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,1892
switch-001|pendingCart,switch-001,pendingCart,switch,3,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,1982
switch-001|pendingCart,switch-001,pendingCart,switch,4,cart_add,104,1001,1,2,False,False,,,False,False,carry,104,False,,1471
switch-001|pendingCart,switch-001,pendingCart,switch,5,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,1800
switch-001|pendingCart,switch-001,pendingCart,switch,6,cart_add,104,1001,1,2,False,False,,,False,False,carry,104,False,,40831
switch-001|pendingCart,switch-001,pendingCart,switch,7,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,2088
switch-002|pendingCart,switch-002,pendingCart,switch,0,cart_add,102,1001,1,2,False,False,,,False,False,carry,102,False,,41195
switch-002|pendingCart,switch-002,pendingCart,switch,1,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,1887
switch-002|pendingCart,switch-002,pendingCart,switch,2,cart_add,101,1001,1,2,False,False,,,False,False,carry,101,False,,1946
switch-002|pendingCart,switch-002,pendingCart,switch,3,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,2073
switch-002|pendingCart,switch-002,pendingCart,switch,4,cart_add,104,1001,1,2,False,False,,,False,False,carry,104,False,,1951
switch-002|pendingCart,switch-002,pendingCart,switch,5,cart_add,102,1001,1,2,False,False,,,False,False,carry,102,False,,2043
switch-002|pendingCart,switch-002,pendingCart,switch,6,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,1892
switch-002|pendingCart,switch-002,pendingCart,switch,7,cart_add,102,1002,1,2,False,True,,|세탁 세제,False,False,replace,102,False,,1754
switch-003|pendingCart,switch-003,pendingCart,switch,0,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,41258
switch-003|pendingCart,switch-003,pendingCart,switch,1,cart_add,104,1001,1,2,False,False,,,False,False,carry,104,False,,2052
switch-003|pendingCart,switch-003,pendingCart,switch,2,cart_add,101,1001,1,2,False,False,,,False,False,carry,101,False,,2732
switch-003|pendingCart,switch-003,pendingCart,switch,3,cart_add,101,1001,1,2,False,False,,,False,False,carry,101,False,,1967
switch-003|pendingCart,switch-003,pendingCart,switch,4,cart_view,,,1,2,False,False,,,False,False,carry,,False,,1864
switch-003|pendingCart,switch-003,pendingCart,switch,5,cart_add,101,1001,1,2,False,False,,,False,False,carry,101,False,,1788
switch-003|pendingCart,switch-003,pendingCart,switch,6,cart_add,102,1001,1,2,False,False,,,False,False,carry,102,False,,1649
switch-003|pendingCart,switch-003,pendingCart,switch,7,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,2149
switch-004|pendingCart,switch-004,pendingCart,switch,0,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,39456
switch-004|pendingCart,switch-004,pendingCart,switch,1,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,2939
switch-004|pendingCart,switch-004,pendingCart,switch,2,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,2223
switch-004|pendingCart,switch-004,pendingCart,switch,3,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,1763
switch-004|pendingCart,switch-004,pendingCart,switch,4,cart_add,104,,1,2,False,False,,,False,False,carry,104,False,,1747
switch-004|pendingCart,switch-004,pendingCart,switch,5,cart_add,104,1001,1,2,False,False,,,False,False,carry,104,False,,1672
switch-004|pendingCart,switch-004,pendingCart,switch,6,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,2067
switch-004|pendingCart,switch-004,pendingCart,switch,7,cart_add,104,1001,1,2,False,False,,,False,False,carry,104,False,,1624
switch-005|pendingCart,switch-005,pendingCart,switch,0,cart_add,101,1002,1,2,False,False,,,False,False,carry,101,False,,2360
switch-005|pendingCart,switch-005,pendingCart,switch,1,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,1712
switch-005|pendingCart,switch-005,pendingCart,switch,2,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,1600
switch-005|pendingCart,switch-005,pendingCart,switch,3,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,2081
switch-005|pendingCart,switch-005,pendingCart,switch,4,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,2042
switch-005|pendingCart,switch-005,pendingCart,switch,5,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,1769
switch-005|pendingCart,switch-005,pendingCart,switch,6,cart_quantity,,1002,2,3,False,False,,,False,False,carry,,False,,1799
switch-005|pendingCart,switch-005,pendingCart,switch,7,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,2098
switch-006|pendingCart,switch-006,pendingCart,switch,0,cart_add,104,1001,1,2,False,False,,,False,False,carry,104,False,,2092
switch-006|pendingCart,switch-006,pendingCart,switch,1,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,2280
switch-006|pendingCart,switch-006,pendingCart,switch,2,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,1863
switch-006|pendingCart,switch-006,pendingCart,switch,3,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,40412
switch-006|pendingCart,switch-006,pendingCart,switch,4,cart_add,104,1001,1,2,False,False,,,False,False,carry,104,False,,1726
switch-006|pendingCart,switch-006,pendingCart,switch,5,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,1739
switch-006|pendingCart,switch-006,pendingCart,switch,6,cart_add,104,1001,1,2,False,False,,,False,False,carry,104,False,,2026
switch-006|pendingCart,switch-006,pendingCart,switch,7,cart_add,102,1002,1,2,False,False,,,False,False,carry,102,False,,1774
switch-007|pendingCart,switch-007,pendingCart,switch,0,cart_add,104,1001,1,2,False,False,,,False,False,carry,104,False,,2819
switch-007|pendingCart,switch-007,pendingCart,switch,1,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,1361
switch-007|pendingCart,switch-007,pendingCart,switch,2,cart_add,104,1001,1,2,False,False,,,False,False,carry,104,False,,40745
switch-007|pendingCart,switch-007,pendingCart,switch,3,cart_add,104,1002,1,2,False,True,,|리필 세탁 세제,False,False,replace,104,False,,2166
switch-007|pendingCart,switch-007,pendingCart,switch,4,cart_add,104,1002,1,2,False,True,,|리필 세탁 세제,False,False,replace,104,False,,2274
switch-007|pendingCart,switch-007,pendingCart,switch,5,cart_add,104,1002,1,2,False,True,,|섬유유연제 라벤더 향,False,False,replace,104,False,,1793
switch-007|pendingCart,switch-007,pendingCart,switch,6,cart_add,104,1002,1,2,False,False,,,False,False,carry,104,False,,1820
switch-007|pendingCart,switch-007,pendingCart,switch,7,cart_add,104,1001,1,2,False,False,,,False,False,carry,104,False,,2266
wishlist-remove-001|none,wishlist-remove-001,none,wishlist_remove,0,wishlist_remove,,,1,3,False,False,,,False,False,carry,,False,,1689
wishlist-remove-001|none,wishlist-remove-001,none,wishlist_remove,1,wishlist_remove,,,1,3,False,False,,,False,False,carry,,False,,1839
wishlist-remove-001|none,wishlist-remove-001,none,wishlist_remove,2,wishlist_remove,,,1,1,False,False,,,False,False,carry,,False,,1772
wishlist-remove-001|none,wishlist-remove-001,none,wishlist_remove,3,wishlist_remove,,,1,3,False,False,,,False,False,carry,,False,,40619
wishlist-remove-001|none,wishlist-remove-001,none,wishlist_remove,4,wishlist_remove,,,1,3,False,False,,,False,False,carry,,False,,3345
wishlist-remove-001|none,wishlist-remove-001,none,wishlist_remove,5,wishlist_remove,,,1,1,False,False,,,False,False,carry,,False,,1830
wishlist-remove-001|none,wishlist-remove-001,none,wishlist_remove,6,wishlist_remove,,,1,3,False,False,,,False,False,carry,,False,,1976
wishlist-remove-001|none,wishlist-remove-001,none,wishlist_remove,7,wishlist_remove,,,1,3,False,False,,,False,False,carry,,False,,2003
wishlist-remove-002|none,wishlist-remove-002,none,wishlist_remove,0,wishlist_remove,,,1,1,False,False,,,False,False,carry,,False,,1545
wishlist-remove-002|none,wishlist-remove-002,none,wishlist_remove,1,wishlist_remove,,,1,1,False,False,,,False,False,carry,,False,,40231
wishlist-remove-002|none,wishlist-remove-002,none,wishlist_remove,2,wishlist_remove,,,1,1,False,False,,,False,False,carry,,False,,1950
wishlist-remove-002|none,wishlist-remove-002,none,wishlist_remove,3,wishlist_remove,,,1,3,False,False,,,False,False,carry,,False,,2860
wishlist-remove-002|none,wishlist-remove-002,none,wishlist_remove,4,wishlist_remove,,,1,1,False,False,,,False,False,carry,,False,,1834
wishlist-remove-002|none,wishlist-remove-002,none,wishlist_remove,5,wishlist_remove,,,1,3,False,False,,,False,False,carry,,False,,1915
wishlist-remove-002|none,wishlist-remove-002,none,wishlist_remove,6,wishlist_remove,,,1,1,False,False,,,False,False,carry,,False,,1529
wishlist-remove-002|none,wishlist-remove-002,none,wishlist_remove,7,wishlist_remove,,,1,1,False,False,,,False,False,carry,,False,,1998
wishlist-remove-003|none,wishlist-remove-003,none,wishlist_remove,0,wishlist_remove,,,1,1,False,False,,,False,False,carry,,False,,1680
wishlist-remove-003|none,wishlist-remove-003,none,wishlist_remove,1,wishlist_remove,,,1,1,False,False,,,False,False,carry,,False,,1668
wishlist-remove-003|none,wishlist-remove-003,none,wishlist_remove,2,wishlist_remove,,,1,3,False,False,,,False,False,carry,,False,,2163
wishlist-remove-003|none,wishlist-remove-003,none,wishlist_remove,3,wishlist_remove,,,1,1,False,False,,,False,False,carry,,False,,1544
wishlist-remove-003|none,wishlist-remove-003,none,wishlist_remove,4,wishlist_remove,,,1,3,False,False,,,False,False,carry,,False,,2044
wishlist-remove-003|none,wishlist-remove-003,none,wishlist_remove,5,wishlist_remove,,,1,1,False,False,,,False,False,carry,,False,,2393
wishlist-remove-003|none,wishlist-remove-003,none,wishlist_remove,6,wishlist_remove,,,1,3,False,False,,,False,False,carry,,False,,1576
wishlist-remove-003|none,wishlist-remove-003,none,wishlist_remove,7,wishlist_remove,,,1,3,False,False,,,False,False,carry,,False,,39692
wishlist-remove-004|none,wishlist-remove-004,none,wishlist_remove,0,cart_remove,,,1,2,False,False,,,False,False,carry,,False,,1867
wishlist-remove-004|none,wishlist-remove-004,none,wishlist_remove,1,cart_remove,,,1,3,False,False,,,False,False,carry,,False,,2101
wishlist-remove-004|none,wishlist-remove-004,none,wishlist_remove,2,cart_remove,,,1,2,False,False,,,False,False,carry,,False,,1992
wishlist-remove-004|none,wishlist-remove-004,none,wishlist_remove,3,cart_remove,,,1,2,False,False,,,False,False,carry,,False,,1868
wishlist-remove-004|none,wishlist-remove-004,none,wishlist_remove,4,cart_remove,,,1,2,False,False,,,False,False,carry,,False,,1854
wishlist-remove-004|none,wishlist-remove-004,none,wishlist_remove,5,cart_remove,,,1,2,False,False,,,False,False,carry,,False,,2330
wishlist-remove-004|none,wishlist-remove-004,none,wishlist_remove,6,cart_remove,,,1,3,False,False,,,False,False,carry,,False,,38919
wishlist-remove-004|none,wishlist-remove-004,none,wishlist_remove,7,cart_remove,,,1,3,False,False,,,False,False,carry,,False,,3130
wishlist-view-001|none,wishlist-view-001,none,wishlist_view,0,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,1692
wishlist-view-001|none,wishlist-view-001,none,wishlist_view,1,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,2152
wishlist-view-001|none,wishlist-view-001,none,wishlist_view,2,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,1724
wishlist-view-001|none,wishlist-view-001,none,wishlist_view,3,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,2479
wishlist-view-001|none,wishlist-view-001,none,wishlist_view,4,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,1631
wishlist-view-001|none,wishlist-view-001,none,wishlist_view,5,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,40168
wishlist-view-001|none,wishlist-view-001,none,wishlist_view,6,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,1821
wishlist-view-001|none,wishlist-view-001,none,wishlist_view,7,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,2437
wishlist-view-002|none,wishlist-view-002,none,wishlist_view,0,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,1846
wishlist-view-002|none,wishlist-view-002,none,wishlist_view,1,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,1754
wishlist-view-002|none,wishlist-view-002,none,wishlist_view,2,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,1756
wishlist-view-002|none,wishlist-view-002,none,wishlist_view,3,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,1709
wishlist-view-002|none,wishlist-view-002,none,wishlist_view,4,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,40767
wishlist-view-002|none,wishlist-view-002,none,wishlist_view,5,wishlist_view,,,1,2,False,False,,,False,False,carry,,False,,2046
wishlist-view-002|none,wishlist-view-002,none,wishlist_view,6,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,2716
wishlist-view-002|none,wishlist-view-002,none,wishlist_view,7,wishlist_view,,,1,2,False,False,,,False,False,carry,,False,,1964
wishlist-view-003|none,wishlist-view-003,none,wishlist_view,0,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,1701
wishlist-view-003|none,wishlist-view-003,none,wishlist_view,1,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,1802
wishlist-view-003|none,wishlist-view-003,none,wishlist_view,2,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,1970
wishlist-view-003|none,wishlist-view-003,none,wishlist_view,3,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,1926
wishlist-view-003|none,wishlist-view-003,none,wishlist_view,4,wishlist_view,,,1,2,False,False,,,False,False,carry,,False,,1559
wishlist-view-003|none,wishlist-view-003,none,wishlist_view,5,wishlist_view,,,1,2,False,False,,,False,False,carry,,False,,1560
wishlist-view-003|none,wishlist-view-003,none,wishlist_view,6,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,1841
wishlist-view-003|none,wishlist-view-003,none,wishlist_view,7,wishlist_view,,,1,3,False,False,,,False,False,carry,,False,,1933
wishlist-view-004|none,wishlist-view-004,none,wishlist_view,0,recommend,,,1,2,False,False,,,False,False,carry,,False,,2256
wishlist-view-004|none,wishlist-view-004,none,wishlist_view,1,recommend,,,1,2,False,False,,,False,False,carry,,False,,1828
wishlist-view-004|none,wishlist-view-004,none,wishlist_view,2,recommend,,,1,2,False,False,,,False,False,carry,,False,,1973
wishlist-view-004|none,wishlist-view-004,none,wishlist_view,3,recommend,,,1,2,False,False,,,False,False,carry,,False,,1806
wishlist-view-004|none,wishlist-view-004,none,wishlist_view,4,recommend,,,1,2,False,False,,,False,False,carry,,False,,1646
wishlist-view-004|none,wishlist-view-004,none,wishlist_view,5,recommend,,,1,2,False,False,,,False,False,carry,,False,,1578
wishlist-view-004|none,wishlist-view-004,none,wishlist_view,6,recommend,,,1,2,False,False,,,False,False,carry,,False,,1701
wishlist-view-004|none,wishlist-view-004,none,wishlist_view,7,recommend,,,1,2,False,False,,,False,False,carry,,False,,1485
wishlist-view-005|none,wishlist-view-005,none,wishlist_view,0,recommend,,,1,2,False,False,,,False,False,carry,,False,,1695
wishlist-view-005|none,wishlist-view-005,none,wishlist_view,1,recommend,,,1,3,False,False,,,False,False,carry,,False,,1735
wishlist-view-005|none,wishlist-view-005,none,wishlist_view,2,recommend,,,1,2,False,True,,|무엇이 있나요,False,False,replace,,False,,2187
wishlist-view-005|none,wishlist-view-005,none,wishlist_view,3,recommend,,,1,2,False,False,,,False,False,carry,,False,,2094
wishlist-view-005|none,wishlist-view-005,none,wishlist_view,4,recommend,,,1,3,False,False,,,False,False,carry,,False,,1553
wishlist-view-005|none,wishlist-view-005,none,wishlist_view,5,recommend,,,1,3,False,False,,,False,False,carry,,False,,2135
wishlist-view-005|none,wishlist-view-005,none,wishlist_view,6,recommend,,,1,3,False,False,,,False,False,carry,,False,,1723
wishlist-view-005|none,wishlist-view-005,none,wishlist_view,7,recommend,,,1,2,False,True,,|뭐 있어,False,False,replace,,False,,1651
wishlist-view-006|none,wishlist-view-006,none,wishlist_view,0,cart_add,,,1,3,False,False,,,False,False,carry,,False,,2004
wishlist-view-006|none,wishlist-view-006,none,wishlist_view,1,cart_add,,,1,2,False,False,,,False,False,carry,,False,,3001
wishlist-view-006|none,wishlist-view-006,none,wishlist_view,2,cart_add,,,1,2,False,False,,,False,False,carry,,False,,1507
wishlist-view-006|none,wishlist-view-006,none,wishlist_view,3,wishlist_add,,,1,1,False,False,,,False,False,carry,,False,,1913
wishlist-view-006|none,wishlist-view-006,none,wishlist_view,4,cart_add,,,1,2,False,False,,,False,False,carry,,False,,1688
wishlist-view-006|none,wishlist-view-006,none,wishlist_view,5,cart_add,,,1,3,False,False,,,False,False,carry,,False,,1405
wishlist-view-006|none,wishlist-view-006,none,wishlist_view,6,cart_add,,,1,1,False,False,,,False,False,carry,,False,,1560
wishlist-view-006|none,wishlist-view-006,none,wishlist_view,7,cart_add,,,1,3,False,False,,,False,False,carry,,False,,1499
